"music_id","music_title","music_description","music_url","music_channelTitle","music_playlistId","music_videoOwnerChannelTitle","music_videoOwnerChannelId","etag","title","country","year","label","data_quality","lowest_price","num_for_sale","genres","styles","count","average"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLnBDUUFyamZMU1RF","BJ Duck - A Bear Needs Love Too","Label: Big Bear/Country: UK 🇬🇧/Release: 2003//🧸//Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/52152-BJ-Duck-Big-Black-Wax//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic","https://i.ytimg.com/vi/pCQArjfLSTE/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","IimnEIbFlb4HvFQVxl3Qvaa0KPM","BJ Duck - Big Black Wax","UK","2003","["Big Bear"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlFISm1hR0FDem93","Zwap - Piche Dj (Tchoufa Figua Mix)","Label: Barclay/Country: France 🇫🇷/Release: 1992//I have no words to describe this 90's House/Techno beauty, so I'll just put what's written on the back of the sleeve:/"Piche DJ: Nom vulgaire de pichulus doujis doujis./Genre d'insecte hémipèdre propre aux pays chauds méditerranéens; l'abdomen du mâle porte à la base une sorte de double tambour qui produit des bruits stridents et répétés. C'est un insecte nocturne, remarquable par la facilité avec laquelle il imite la voix humaine. (Ex: un Piche de DJ peut en cacher un autre)."/For those who don't understand french it's talking about an insect that lives in the night and that have a drum instead of a belly, and that imitates human voices easily./So cheers to those Piche DJ insects and hope you enjoy the ride !//Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/2664640-Zwap-Piche-Dj-Special-Remix//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic","https://i.ytimg.com/vi/QHJmaGACzow/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","h8a7eoB2l2tvZyAZFC9t2BQScCs","Zwap - Piche Dj (Special Remix)","France","1992","["Barclay"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLmhQbnVUTTV1QURn","Funky Junction & Mowree – After Dark (Sanctuary's Mix)","Label: Empire State Records/Country: US 🇺🇸/Release: 2003//Let's call this HFFH: Heavy Funky Filtered House /I love how the bassline is processed, so subtle it's even hard to distinguish but yet it brings some amazing groove to the party ! /I also like the build-up, and that filtered snare !/Great great loopy tool to bring in some energy !/Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/231431-Funky-Junction-Mowree-After-Dark//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic","https://i.ytimg.com/vi/hPnuTM5uADg/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","NtvQGS2rxymrYKRvmrQAj9RzaEw","Funky Junction & Mowree - After Dark","US","2003","["Empire State Records", "Empire State Records", "Eightballshop.com", "V.O.T.U. Records (Voice Of The Underground Records)"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlJ5UVdsNGEwelc0","Soul Creatures Featuring Gill Hicks – Mystery To You (Creative Broken Dub)","Label: Touchdown Recordings/Country: UK 🇬🇧/Release: 2000//You heard the B side before and there goes the A side for some very good broken dubby deep house ! Bassline is rocking !/Seems like mastering's a bit stifled though and the rip's not helping./Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/2034736-Soul-Creatures-Featuring-Gill-Hicks-Mystery-To-You//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic","https://i.ytimg.com/vi/RyQWl4a0zW4/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","mnB0qXPQULxjopvBHkxomPZ4hKM","Soul Creatures* Featuring Gill Hicks - Mystery To You","UK","2000","["Touchdown Recordings", "Touchdown Recordings Ltd.", "Touchdown Recordings Ltd.", "Abbey Road Studios"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlA4X1NCOW9vbjF3","Culture Beat Featuring Jo Van Nelsen – Cherry Lips (Magic Vocal Mix -- English)","Label: Epic/Country: US 🇺🇸/Release: 1989//I know this one's a classic and I do prefer the German version but this English Extended version was not on Youtube so I thought it deserved an upload./Crazy Music./Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/235857-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/P8_SB9oon1w/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zcq3MvfPlwD-oyZatZFG-Enw3pU","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","Australia","1990","["CBS Records Australia Limited"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlA4X1NCOW9vbjF3","Culture Beat Featuring Jo Van Nelsen – Cherry Lips (Magic Vocal Mix -- English)","Label: Epic/Country: US 🇺🇸/Release: 1989//I know this one's a classic and I do prefer the German version but this English Extended version was not on Youtube so I thought it deserved an upload./Crazy Music./Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/235857-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/P8_SB9oon1w/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zcq3MvfPlwD-oyZatZFG-Enw3pU","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","Australia","1990","["Epic", "CBS Schallplatten GmbH"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlA4X1NCOW9vbjF3","Culture Beat Featuring Jo Van Nelsen – Cherry Lips (Magic Vocal Mix -- English)","Label: Epic/Country: US 🇺🇸/Release: 1989//I know this one's a classic and I do prefer the German version but this English Extended version was not on Youtube so I thought it deserved an upload./Crazy Music./Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/235857-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/P8_SB9oon1w/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zcq3MvfPlwD-oyZatZFG-Enw3pU","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","US","1989","["Epic", "Epic Records", "CBS Schallplatten GmbH", "CBS Schallplatten GmbH", "Digital Audio Disc Corp.", "DADC", "CBS Music Publishing"]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLlA4X1NCOW9vbjF3","Culture Beat Featuring Jo Van Nelsen – Cherry Lips (Magic Vocal Mix -- English)","Label: Epic/Country: US 🇺🇸/Release: 1989//I know this one's a classic and I do prefer the German version but this English Extended version was not on Youtube so I thought it deserved an upload./Crazy Music./Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/235857-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/P8_SB9oon1w/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zcq3MvfPlwD-oyZatZFG-Enw3pU","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","US","1989","["Epic", "Epic", "CBS Schallplatten GmbH", "CBS Schallplatten GmbH", "Epic Records", "CBS Music Inc."]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLkJEVUYwa0ZSMHZF","Diva Surprise Feat Georgia Jones – But, I Still Love You (WT Dub Mix)","Label: Scorpio Music/Country: France 🇫🇷/Release: 1999//Emotions and Sweetness, I still love you !/This one features in a podcast I registered for Beau Mot Plage that was released exactly one year ago ! https://soundcloud.com/beaumotplage/podcast-beau-mot-plage-704-joz//Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/2666610-Diva-Surprise-Feat-Georgia-Jones-But-I-Still-Love-You//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/BDUF0kFR0vE/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zhr1q78jGWGC3nAZ85E3uOpfbEE","Diva Surprise Feat Georgia Jones - But, I Still Love You","France","1999","["Scorpio Music", "Walter Taieb, Inc.", "Walter Taieb, Inc."]","None","None","None","None","None","None","None"
"VVV0bWtnZ01oWGYxeTRrNWR6SXNpWVJBLkJEVUYwa0ZSMHZF","Diva Surprise Feat Georgia Jones – But, I Still Love You (WT Dub Mix)","Label: Scorpio Music/Country: France 🇫🇷/Release: 1999//Emotions and Sweetness, I still love you !/This one features in a podcast I registered for Beau Mot Plage that was released exactly one year ago ! https://soundcloud.com/beaumotplage/podcast-beau-mot-plage-704-joz//Hope you enjoy the ride ! /Thanks and congrats to everyone involved in the making of this tune.//https://www.discogs.com/fr/release/2666610-Diva-Surprise-Feat-Georgia-Jones-But-I-Still-Love-You//Track uploaded for promotion only, low quality upload (mp3 128), please contact me if you want the track removed. //Contact IG: @jozmusic_","https://i.ytimg.com/vi/BDUF0kFR0vE/sddefault.jpg","Jozuplodz","UUtmkggMhXf1y4k5dzIsiYRA","Jozuplodz","UCtmkggMhXf1y4k5dzIsiYRA","zhr1q78jGWGC3nAZ85E3uOpfbEE","Diva Surprise Feat. Georgia Jones - But, I Still Love You","Spain","1999","["Le Club"]","None","None","None","None","None","None","None"
