kind,etag,id,publishedAt,channelId,title,description,url,channelTitle,playlistId,position,videoId,videoOwnerChannelTitle,videoOwnerChannelId,Discogged
youtube#video,FixR9agZQg6G5db5V5GFnLGpij4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlZmS2ZGR1BKdmE0,2026-02-01T14:44:39Z,UCSoW6PGON2SNX0OVXECvVtw,66 Squad – The World Is Yours (Mile High Mix) [12 INS 1],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Artist: 66 Squad
Track: The World Is Yours (Mile High Mix)
EP Title: The World Is Yours
Label:  Institute Records
Catalog #: 12 INS 1
Genre: New Beat
Year: 1989

Discogs: https://www.discogs.com/release/3908097-66-Squad-The-World-Is-Yours",https://i.ytimg.com/vi/VfKfFGPJva4/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,9,VfKfFGPJva4,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,jNGWKAkVav7OLg_MO8kSf9iTq2s,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlhyaGdJUGl6LU9F,2026-01-26T18:01:05Z,UCSoW6PGON2SNX0OVXECvVtw,Alex Marchi – Adulterio (Orbit Mix) [FR 003],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Italian progressiveness, pitched down for maximum effect!

Discogs: https://www.discogs.com/release/1403119-Alex-Marchi-Adulterio
Artist: Alex Marchi
Track: Adulterio (Orbit Mix)
EP Title: Adulterio
Label: Frhenetik Records
Catalog #: FR 003
Genre: Progressice Trance
Year: 1997",https://i.ytimg.com/vi/XrhgIPiz-OE/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,10,XrhgIPiz-OE,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,FUZ-8EML0Sso649qrMk6e1uCPDw,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlRySk1WUWNYaFhN,2026-01-26T15:32:33Z,UCSoW6PGON2SNX0OVXECvVtw,Liquid Dreams - Reach Out [RFM012],"Listen every upload first at: https://www.instagram.com/nuggets_1990/  

Discogs: https://www.discogs.com/release/132470-Liquid-Dreams-Therapy-EP
Artist: Liquid Dreams
Track: Reach Out
EP Title: Therapy EP
Label: Reform Recordings
Catalog #: RFM012
Genre: Tribal House, Tech House
Year: 2003",https://i.ytimg.com/vi/TrJMVQcXhXM/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,11,TrJMVQcXhXM,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,fV903lXHp4WpEQ1hipdD-hDkfPk,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnZ5Y2pRSnZiZUZn,2026-01-19T18:26:54Z,UCSoW6PGON2SNX0OVXECvVtw,Elio Riso & Rhod Crespo & Raff - 62 Tattooes [Tobe Records 002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Discogs: https://www.discogs.com/release/16092695-Elio-Riso-Rhod-Crespo-Raff-I-Cant-Wait

Artist: Elio Riso & Rhod Crespo & Raff
Track: 62 Tattooes
EP Title: I Can't Wait EP
Label: Tobe Records
Catalog #: Tobe Records 002
Genre: House
Year: 2004",https://i.ytimg.com/vi/vycjQJvbeFg/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,12,vycjQJvbeFg,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,NEo4vwuu5-9zLBMiXYXiqV4H774,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lk5iS21SYWdtVUVB,2026-01-19T14:34:27Z,UCSoW6PGON2SNX0OVXECvVtw,Elio Riso & Rhod Crespo & Raff - I Cant Wait [Tobe Records 002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Discogs: https://www.discogs.com/release/16092695-Elio-Riso-Rhod-Crespo-Raff-I-Cant-Wait

Artist: Elio Riso & Rhod Crespo & Raff
Track: Legond
EP Title: I Can't Wait EP
Label: Tobe Records
Catalog #: Tobe Records 002
Genre: House
Year: 2004",https://i.ytimg.com/vi/NbKmRagmUEA/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,13,NbKmRagmUEA,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,i7HO2qQIU17-irk16_7QggdZPq0,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlRRWXg2RG12WDYw,2026-01-16T15:58:27Z,UCSoW6PGON2SNX0OVXECvVtw,Elio Riso & Rhod Crespo & Raff - Legond [Tobe Records 002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Discogs: https://www.discogs.com/release/16092695-Elio-Riso-Rhod-Crespo-Raff-I-Cant-Wait

Artist: Elio Riso & Rhod Crespo & Raff
Track: Legond
EP Title: I Can't Wait EP
Label: Tobe Records
Catalog #: Tobe Records 002
Genre: House
Year: 2004",https://i.ytimg.com/vi/TQYx6DmvX60/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,14,TQYx6DmvX60,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,tCDQa3iMIyLU1K-oX4hrSCiSmvk,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlFpUEptRzhNS1h3,2026-01-13T17:55:00Z,UCSoW6PGON2SNX0OVXECvVtw,Mateo Murphy – Latin Lover [CSG007],"A lot has changed since this upload and the previous one just a few days ago. I became a proud father (again) to our boy Mexx. So apologies in advance if the upload pace slows down over the coming weeks. As a new digger has entered the game, Mexx surprised us a little by arriving earlier than expected, which meant I didn’t had a new upload lined up.

In the end, sharing music is what matters most, whether it’s a blind upload or just something special. And a special record it is, not often I would rate a record 5 stars but this is definitely one of them. One of my favorite purchases of the past year, and luckily I managed to grab it when it was still reasonably affordable, just before the prices spiked...

Discogs: https://www.discogs.com/release/160434-Mateo-Murphy-Costa-Del-Sol-EP

Artist: Mateo Murphy
Track: Latin Lover
EP Title: Costa Del Sol EP
Label: Consigned Recordings
Catalog #: CSG007
Genre: Techno, Tech House
Year: 2003",https://i.ytimg.com/vi/QiPJmG8MKXw/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,15,QiPJmG8MKXw,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,jwPj5l4HJOI4K7oHU-A_pSJW5xA,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnBKRGYxZVVZLVNr,2026-01-08T16:01:44Z,UCSoW6PGON2SNX0OVXECvVtw,Mehl - Sedate [GO 002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Discogs: https://www.discogs.com/release/227205-Mehl-Wisdom-Feet

Artist: Mehl
Track: Sedate
EP Title: Wisdom Feet
Label: Gonso
Catalog #: GO 002
Genre: Progressive House
Year: 2003",https://i.ytimg.com/vi/pJDf1eUY-Sk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,16,pJDf1eUY-Sk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,elG6TPLWSVAqK6WpLxGCfsURftQ,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmhYSEpqdGZmeXlr,2026-01-06T13:01:30Z,UCSoW6PGON2SNX0OVXECvVtw,Ambergriz – The Magic Of Light [NR 703015],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Peter Vriends appeared on a famous Dutch imprint Natural Records back in the ’90s. If his name doesn’t ring a bell, maybe his Quadripart alias does, or even better, the classic Chestnut – The Moods EP, which he was part of

Discogs: https://www.discogs.com/release/71358-Ambergriz-The-Magic-Of-Light

Artist: Ambergriz
Track: The Magic Of Light
EP Title: The Magic Of Light
Label: Natural Records
Catalog #: NR 703015
Genre: House, Techno, Trance
Year: 1996",https://i.ytimg.com/vi/hXHJjtffyyk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,17,hXHJjtffyyk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,uG32JNHshlZVt5MCnZLqcAwkvp4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LlI4REN6VzBZVm1R,2025-12-30T18:59:14Z,UCSoW6PGON2SNX0OVXECvVtw,Ben Washington (feat. Petra) – Clarifine (Deep Mix) [Fasep001],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Discogs: https://www.discogs.com/release/10253136-Various-Speaker-Stew-1-Fastland-Collection

Artist: Ben Washington
Track: Clarifine (Deep Mix)
EP Title: Speaker Stew #1 Fastland Collection
Label: Fastland Records
Catalog #: Fasep001
Genre: Deep House
Year: ????",https://i.ytimg.com/vi/R8DCzW0YVmQ/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,18,R8DCzW0YVmQ,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,OtOweu3xbvO5AGSby4zXTQ4pD4I,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Llc4V21yamVBN3Br,2025-12-25T13:03:22Z,UCSoW6PGON2SNX0OVXECvVtw,Life Force - Karma [JG002],"Not a blind upload this time, but one of my favorite pieces of wax I own. A record that, in my opinion, still flies way too far under the radar. Both sides take you deep into dreamy soundscapes, and I keep coming back to it time and time again. Especially when I’m feeling a bit down or stressed out, this one lifts me right back up!

So, in the spirit of Christmas, I wanted to share it with you all and once again show my gratitude for the support over the past few years :)

Like every year around Christmas, one upload free to download on my SoundCloud page!

https://soundcloud.com/nuggets1990

Happy Holidays!

Discogs: https://www.discogs.com/release/10932410-Life-Force-Awakening-Karma

Artist: Life Force
Track: Karma
EP Title: Awakening / Karma
Label: Juice Groove Records
Catalog #: JG002
Genre: Progressive House
Year: 1994",https://i.ytimg.com/vi/W8WmrjeA7pk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,19,W8WmrjeA7pk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,vTFkSVWP6szKoOaAVQrWbWOSY7w,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjNKUFdSTDQwN1dz,2025-12-22T19:42:33Z,UCSoW6PGON2SNX0OVXECvVtw,Zach Infinity - Ditch The B*tch [none],"https://soundcloud.com/clinical-records-nl/nuggets-clinical-mix-25

Why not!? It’s almost Christmas, so let’s pull out a special one

After getting a couple of ID requests from my latest mix for Clinical Records, it feels only right to finally let this one see the light of day. While the dub mix felt like the more fitting choice for the mix, it’s actually the vocal version that’s the real gem, imo.

Crazy hot stuff straight from the early ’90s!  

If you’re feeling it, give the mix a proper spin, hit a like, drop a comment and contact me afterwards. Who knows… maybe Christmas comes early this year ;)  

Discogs: https://www.discogs.com/release/736984-Zac-Infinity-Ditch-The-Bitch
Artist: Zach Infinity
Track: Ditch The B*tch
EP Title: Ditch The B*tch
Label: Drone Records 
Catalog #: none
Genre: House, Acid
Year: 1993",https://i.ytimg.com/vi/3JPWRL407Ws/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,20,3JPWRL407Ws,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,3i9EubZycIC7-ECnvztSpRJRTj4,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lm0zLVZySlNiS2xr,2025-12-15T18:38:50Z,UCSoW6PGON2SNX0OVXECvVtw,Lurkin - Rotation [MR 11],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A fun Dutch imprint featuring two heavyweight Dutch names from the ’90s: Mark den Hartog and André Vellekoop. Both artists operated under a ridiculous pile of aliases, including better-known monikers like Backbone Grooves and Musique de Marque.

If you’re not deeply familiar with their catalog, this is a serious rabbit hole worth diving into and full of (hidden) gems. MR10 still hasn’t been categorised on Discogs, curious to see when finally added that last missing piece

Discogs: https://www.discogs.com/release/992803-Lurkin-FBMF

Artist: Lurkin
Track: Rotation
EP Title: F.B.M.....F
Label: Main Room Records
Catalog #: MR 11
Genre: Progressive House
Year: ????",https://i.ytimg.com/vi/m3-VrJSbKlk/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,21,m3-VrJSbKlk,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,KAkfe-QfqAe9f07-xh_LTJ2yfeI,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Ll9MX0dFcUZ5S3FV,2025-12-11T19:03:32Z,UCSoW6PGON2SNX0OVXECvVtw,Wild Kids - Mind Emotions (Wild Kids Dub) [RXVR001],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A cover like this is impossible to ignore, it jumps off the sleeve and you need to give it a spin. Surprisingly sexy groove wrapped in a funky little twist, of course it’s the dub mix that does the real damage! Originally released on the short-lived label Rated-X, could there be a more fitting name? This one is wild and hot!

Discogs: https://www.discogs.com/release/25968508-Wild-Kids-Mind-Emotions

Artist: Wild Kids
Track: Mind Emotions (Wild Kids Dub) 
EP Title: WAVE 001
Label: Rated-X
Catalog #: RXVR001
Genre: House
Year: ????",https://i.ytimg.com/vi/_L_GEqFyKqU/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,22,_L_GEqFyKqU,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,mqo15yBLe1FzzT7COkk9mDDh8Fg,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkhUbTd6aVBnQzZZ,2025-12-01T19:12:02Z,UCSoW6PGON2SNX0OVXECvVtw,Unknown Artist – WAVE (B1) [WAVE 001],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A sneaky little white-label rarity with barely any info to trace. The A-side delivers two silky-smooth house joints while the B-side fires off three more progressive and trance-soaked vibes. Stack full of bangers!

Discogs: https://www.discogs.com/release/14083926-Unknown-Artist-WAVE-001

Artist: Unknown Artist
Track: WAVE 
EP Title: WAVE 001
Label: Wave Productions Limited
Catalog #: WAVE 001
Genre: Progressive House, Trance
Year: ????",https://i.ytimg.com/vi/HTm7ziPgC6Y/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,23,HTm7ziPgC6Y,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,p4ej1ibDyeHaCcsUk3R5ANgQQBM,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LnhWdmZwNklRdjQw,2025-11-27T18:37:57Z,UCSoW6PGON2SNX0OVXECvVtw,DJ Sameer - Love Mix [FBR001],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A serious deep cut from Mr. Sameer. I can easily imagine this one blasting overseas in a warm, sweaty basement setting. Be sure to check out Future Beware Records, there are still a few mysteries waiting to be uncovered

Discogs: https://www.discogs.com/release/773866-DJ-Sameer-Party-Hard

Artist: DJ Sameer
Track: Love Mix
EP Title: Party Hard
Label: Future Beware Records
Catalog #: FBR001
Genre: Deep House
Year: ????",https://i.ytimg.com/vi/xVvfp6IQv40/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,24,xVvfp6IQv40,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,210FeuiWrNUP4bOUg180QPEyx_Q,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjZTaWM2cWFyZEZJ,2025-11-11T19:25:12Z,UCSoW6PGON2SNX0OVXECvVtw,3 To The Power - Starlight Express [IMX011],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Halloween may have been over for two weeks, but this track still perfectly captures the spooky vibe of any Halloween party. Released on a label that needs no introduction. A label known for some iconic releases that are anything but friendly to your wallet.  

I’ve been holding on to this record for a while, but lately people have been hitting me up on Discogs asking for samples… Guess it’s finally time to share

Discogs: https://www.discogs.com/release/59139-3-To-The-Power-Starlight-Express

Artist: 3 To The Power
Track: Starlight Express 
EP Title: Starlight Express 
Label: IMIX
Catalog #: IMX011
Genre: Progressive House, Tech House
Year: 2002",https://i.ytimg.com/vi/6Sic6qardFI/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,25,6Sic6qardFI,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,p7o-gpTkOFVagJGlPichsfrHk18,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjNUM01Sa1FHTk5B,2025-10-15T17:04:29Z,UCSoW6PGON2SNX0OVXECvVtw,Osheen - Emotion Dance [BR-003],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A few months ago, I shared a track by Osheen from the Meltdown E.P., but that was just scratching the surface. Over the years, I’ve been lucky enough to collect most of his work,  and in my opinion, Meltdown 2000 e.p. stands out as his best release. It still carries that signature Osheen sound; deep, drippy, drugged-out vibes only to be used for rare, unique moments on the dancefloor 

Discogs: https://www.discogs.com/release/1283201-DJ-Osheen-Meltdown-2000

Artist: Osheen 
Track: Emotion Dance 
EP Title: Meltdown 2000 
Label: Blinded
Catalog #: BR-003
Genre: House, Deep House
Year: 1999",https://i.ytimg.com/vi/3T3MRkQGNNA/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,26,3T3MRkQGNNA,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,osUYHcJkgKzVHlA7KybeTZLbKTQ,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LjFVOXI0X1h2U3Mw,2025-10-13T18:16:55Z,UCSoW6PGON2SNX0OVXECvVtw,Liquid Light - Springtime [SGR 025],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

The Red Vision EP by Liquid Light is one of my favorite records I’ve discovered in recent years. Strangely enough, I never really dug deeper into his catalog until recently. To my surprise, his very first EP is still blind (edit: uploaded 3 days ago)! Released on Sound Good Records and listed as progressive trance, which instantly sparked my curiosity. Mainly because Red Vision has such a completely different vibe. Seems like Sotiris couldn't miss back in the day

Discogs: https://www.discogs.com/release/80055-Liquid-Light-Freedive

Artist: Liquid Light
Track: Springtime
EP Title: Freedive
Label: Sounds Good Records
Catalog #: SGR 025
Genre: Progressive Trance
Year: 2001",https://i.ytimg.com/vi/1U9r4_XvSs0/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,27,1U9r4_XvSs0,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,IdQMUvA7AWQYVRHzC8wt0XYHKhA,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Llh1OUpXbGQxcjR3,2025-09-29T17:54:32Z,UCSoW6PGON2SNX0OVXECvVtw,P.V.Z. - Check Me Out (Part 2) [PVZ 1],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A few days ago I pulled this record off the shelf again (well… my daughter actually did) and gave it a spin after a long time. I usually go straight for the A1 track, the more clubby one I uploaded a while back, and always thought that was the standout. But this time we ended up playing part 2, the deeper and moodier cut. Maybe it’s just my headspace right now, but I kinda love this one even more at the moment!  

Discogs: https://www.discogs.com/release/8256401-PVZ-Mitsabushi-EP

Artist: P.V.Z. 
Track: Check Me Out (Part 2)
EP Title: Mitsabushi E.P.
Label: Nice 'N' Ripe
Catalog #: PVZ 1
Genre: House
Year: 1999",https://i.ytimg.com/vi/Xu9JWld1r4w/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,28,Xu9JWld1r4w,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,C0AmgQSRI9Rreol5jt18RFFZFd0,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lmtfc2VWb0lVOVpZ,2025-09-23T17:20:20Z,UCSoW6PGON2SNX0OVXECvVtw,Klaus 'Heavyweight' Hill - Feeling Blue (The Low Slung Mix) [ch01],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A heavyweight weapon from Klaus Hill, who produced some serious dance floor bombs in the early 00’s. Dropped on his own Conehead imprint, this track packs the same high-voltage, breaky energy and unmistakable sound that runs through all three of the label’s outings. Pure fire for those who crave bass and uncompromising vibes.

Discogs: https://www.discogs.com/release/253597-Klaus-Heavyweight-Hill-Feeling-Blue

Artist: Klaus 'Heavyweight' Hill
Track: Feeling Blue (The Low Slung Mix)
EP Title: Feeling Blue
Label: Conehead Records
Catalog #: ch01
Genre: Breakbeat, Tech House
Year: 2003",https://i.ytimg.com/vi/k_seVoIU9ZY/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,29,k_seVoIU9ZY,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,33E1x_GxisWREpBcgrmre0bg_W8,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkNqam9MWG9waVJR,2025-09-17T18:30:37Z,UCSoW6PGON2SNX0OVXECvVtw,Sven B. & Dave Boon - Salinas [COS-002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

It’s weird to classify this as House, as someone also mentioned on Discogs. Not too long ago I uploaded another release from Color of Sound, which was received quite well, but there’s still so much more to explore! Track B2 will be featured in my upcoming podcast, so I figured: why not upload one of the other gems as well? This is definitely a deep dive, crafted by Sven B and Dave Boon. They only released this one record together and further research beholds any more info about them which is surprising to me because the record is special!

Discogs: https://www.discogs.com/release/267673-Sven-B-Dave-Boon-Deep-Dive

Artist: Sven B. & Dave Boon
Track: Salinas
EP Title: Deep Dive
Label: Color Of Sound Records
Catalog #: COS-002
Genre: Progressive Trance
Year: 2003",https://i.ytimg.com/vi/CjjoLXopiRQ/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,30,CjjoLXopiRQ,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,7yeTSeWVnONhLA7W3xNPkB4Xcio,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LmlPTVBtWlM5TWZn,2025-09-16T14:23:35Z,UCSoW6PGON2SNX0OVXECvVtw,BCY - Horizone [SAUNA 002],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Béla Gábor, known as BCY, together with Dávid Nagy, stand behind most of the releases on Sauna Records. The duo crafted some raw, gritty shades of progressive, capturing the essence of a sound that would have felt right at home in any Sasha set of the early 2000s

Discogs: https://www.discogs.com/release/207678-BCY-Budapest-By-Night-EP

Artist: BCY
Track: Horizone
EP Title: Budapest By Night E.P.
Label: Sauna Recordings
Catalog #: SAUNA 002
Genre: Progressive House, Progressive Trance
Year: 2002",https://i.ytimg.com/vi/iOMPmZS9Mfg/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,31,iOMPmZS9Mfg,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,sF2FPkilPvKeBFosDzUDopHMMJM,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkV2aG83Nm1ldjRZ,2025-09-09T17:24:31Z,UCSoW6PGON2SNX0OVXECvVtw,Jorge Pruess Santos - Energy [DBRMX 010],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Next one up from the Deep Bass catalog!
Jorge is not only a driving force on his own, but also a member of The Doctors, who were behind the label’s most well-known release. That record remains a sought-after piece for collectors and highlights the lasting impact of the label. With this addition, Jorge continued to build on that legacy while bringing his own distinct touch.

Discogs: https://www.discogs.com/release/7478767-Jorge-Pruess-Santos-Pruess

Artist: Jorge Pruess Santos 
Track: Energy
EP Title: Pruess
Label: Deep Bass Records
Catalog #: DBRMX 010
Genre: Progressive House, Deep House
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/Evho76mev4Y/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,32,Evho76mev4Y,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,9JgMOg7Dd0FL3I_Xk2OoVR8wP_8,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lm9EVzc0VmNONHZv,2025-08-25T18:10:04Z,UCSoW6PGON2SNX0OVXECvVtw,Unit-One - Time Is Floating [UO 001],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

A white-label release on Xplosion Records, pure deep late night drive energy. I can almost picture it echoing across a festival field. Just you and your buddy's on a quest, carried forward as the enchanting vocal guids you throught the night... time is floating!

Discogs: https://www.discogs.com/release/9944832-Unit-One-Time-Is-Floating

Artist: Unit-One  
Track: Time is Floating (Unknown Mix)
EP Title: Time is Floating
Label: Xplosion Records
Catalog #: UO 001
Genre: Progressive House, Deep House
Year: ????

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/oDW74VcN4vo/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,33,oDW74VcN4vo,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#playlistItem,NjTbtO_wm5H6Q5fQpDgQTwZFFhY,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3LkotakpicXQwSnQ0,2025-08-11T17:33:15Z,UCSoW6PGON2SNX0OVXECvVtw,Clover Club – Dudu Brown (Q-Burns Abstract Message Remix) [GHM301],"Listen every upload first at: https://www.instagram.com/nuggets_1990/

Perfect track for a sunny sunday afternoon. Q-Burns Abstract Message with a lovely jazzy cut on Geisha House Music

Discogs: https://www.discogs.com/release/489387-Clover-Club-Dudu-Brown-EP

Artist: Clover Club
Track: Dudu Brown (Q-Burns Abstract Message Remix)
EP Title: Dudu Brown EP
Label: Geisha House Music
Catalog #: GHM301
Genre: House, Deep House
Year: 2003

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/J-jJbqt0Jt4/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,34,J-jJbqt0Jt4,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
youtube#video,UgzvAwV5Yf1j9H4W-BpX580evsc,VVVTb1c2UEdPTjJTTlgwT1ZYRUN2VnR3Lkx5QmhodVAyZ3Vn,2025-08-05T18:18:47Z,UCSoW6PGON2SNX0OVXECvVtw,PREMIERE: Asphalt DJ - CD Four [ODDY002],"Homeboys from Oddysee are back with their second release!

'With an eye on the ongoing terror inflicted upon the Palestinian people, we (artist & label) decided to donate all proceeds from this release to Save The Children - Gaza and West Bank Emergency'

www.savethechildren.org/us/where-we-w…est-bank-gaza.

Free Palestine.

Asphalt DJ returns to Oddysee with another intoxicating 4-track formula, titled “Double O”. Operating on a solo tip this time around, the Berlin-based producer further expands his sonic palette and offers a versatile collection of steamy club workouts geared towards various stages of dancefloor functionality. The record seamlessly touches on seductive after-hours bounce, slices of late nite propulsion and flawless rhythmic explorations, while keeping firm footing in the 90 and 00’s sound spectrum.

Artist: Asphalt DJ 
Track: CD Four
EP Title: Double O
Label: Oddysee
Catalog #: ODDY002
Genre: Progressive House, Progressive Trance
Year: 2025

Just here to share our passion for good music. Any copyright issues? Please contact",https://i.ytimg.com/vi/LyBhhuP2gug/hqdefault.jpg,NUGGETS,UUSoW6PGON2SNX0OVXECvVtw,35,LyBhhuP2gug,NUGGETS,UCSoW6PGON2SNX0OVXECvVtw,Y
